agent_code,month,quarter,year,cluster,agent_age,new_policy_count,agent_seniority,time_to_first_sale_months,ANBP_value_boxcox_added,net_income_boxcox_added,number_of_policy_holders_boxcox_added,number_of_cash_payment_policies_boxcox_added,pca_proposal_1,pca_proposal_2,pca_quotations_1,pca_quotations_2,pca_customers_1,pca_customers_2
56,2,0,0,0,44,8,25,37,308.8247317960197,148.68825984207072,0.0,9.75674027895459,0.13292277941194136,0.2631597418402903,0.40178978250903363,0.644668909325134,0.38375981344998356,0.49512440345114334
353,2,0,0,2,56,15,23,23,440.75738478234894,320.6000963364404,0.0,6.128083125098293,0.43147431606873254,0.36235390867435036,0.4954999489258993,0.8567069533441304,0.42478352546495346,0.1748013008720547
566,2,0,0,0,60,31,17,13,278.5043414011702,169.2836316973956,8.485548822780414,18.06767054795053,0.7139554968283965,0.5105002869369155,0.2536352820800618,0.41102580973900615,0.41380701045641644,0.8481680190613627
341,2,0,0,1,48,23,25,17,426.8094268660147,284.9879053142625,7.36487319355889,7.993897935583119,0.32952209516038544,0.8006868100271484,0.3933986132848994,0.7895647342251292,0.3533523229411534,0.43872375911319184
238,2,0,0,2,46,22,43,49,479.48495917528425,301.4770896869875,0.0,14.87883590832771,0.46992593070411925,0.3602384853591697,0.5105581576093817,0.2844523585609894,0.12956068158897022,0.5285969485418441
214,2,0,0,1,47,25,40,53,426.20038614261307,212.77001335900843,6.531264972643802,16.001712609522674,0.6701778094866884,0.1906691180998007,0.7069661913813912,0.5370823584335569,0.5662420637211298,0.6448392510838572
452,2,0,0,1,36,29,24,19,344.5022957780396,193.14544222368733,8.126558498997658,20.443751199322257,0.8581101110782954,0.2904457382858343,0.6938286872107877,0.38361770224225844,0.40394868317323646,0.44291680503887176
459,2,0,0,1,22,14,46,48,417.55010076343103,217.28302803419152,0.0,11.457516768356953,0.23673886344268763,0.7665680916637478,0.23367136733178745,0.5101413145355087,0.3701349857358805,0.3503134131175125
189,2,0,0,0,30,14,47,60,186.8604374850699,100.92192861551095,12.065022699455492,13.540972914986648,0.18965909184621516,0.29970427499124386,0.3519587995082606,0.6131800441775745,0.38343682716575145,0.6030783563284161
627,2,0,0,3,24,0,47,41,0.0,220.36177226869756,8.126558498997658,17.06141214825932,0.33538900009627043,0.18120254247556067,0.37620521162264786,0.8480816773518918,0.44493508797004117,0.31128272085477837
582,2,0,0,3,41,0,35,39,0.0,281.98841709051027,4.234030535640389,30.823286721765527,0.8413618500838136,0.3845673899419581,0.6223627238646762,0.20098793041292257,0.2686192789874822,0.44988127414342544
346,2,0,0,1,60,24,35,27,330.9493847933849,208.9997444760523,4.234030535640389,20.832871537234162,0.6533906912964554,0.31601956174278456,0.24915462520251613,0.43001601293353015,0.24810742297999727,0.6100428254329697
532,2,0,0,0,55,18,4,5,312.9860035812269,157.6740176761848,9.491866900614143,13.259997165407924,0.27308587807903795,0.7727863487492455,0.3974418197652754,0.6727655061337543,0.5666023572235271,0.3481962798115892
191,2,0,0,0,48,13,15,11,101.84031944534554,64.07502636732205,8.126558498997658,0.0,0.2274328013842471,0.3427582919036819,0.46115193399450644,0.44595488953696705,0.373180899162009,0.6831591319731882
222,2,0,0,2,43,36,18,15,473.2436197461247,293.96854260958787,6.747544753456044,31.29791069894759,0.8794356549747717,0.4362654787274468,0.9080002671760058,0.6846461774990106,0.6478918870305074,0.48952503559294314
12,2,0,0,2,27,28,44,49,541.7697900608496,328.8552750580859,0.0,29.358436175207153,0.5912390655336743,0.8515303835810626,0.6012588098558362,0.38541049524515636,0.3533523229411534,0.43872375911319184
892,2,0,0,3,39,0,27,18,0.0,289.1292874263244,12.571974268506512,16.001712609522674,0.6559051285511415,0.41227580151047477,0.6783721063245943,0.6294152191254854,0.4684928574036547,0.48396688842090974
327,2,0,0,2,57,27,46,48,505.62774728260524,274.5081371097383,8.126558498997658,13.259997165407924,0.7567192236800497,0.777295575371594,0.7822223741502271,0.19037984665901392,0.40394868317323646,0.44291680503887176
77,2,0,0,0,21,27,34,30,278.4848701535099,175.4478006595041,6.9583182330887245,30.68647408422459,0.5597071735199789,0.2559686277602318,0.3483527536237057,0.5286504001081751,0.3297945535075399,0.26603959154706047
97,2,0,0,0,34,26,11,12,103.7696321810997,60.62007008912601,5.844601982695124,16.361428075210476,0.5981199309596145,0.28508199643191123,0.4754685156201342,0.28546443268947125,0.45791394311568007,0.6720016169429546
779,2,0,0,1,34,29,39,39,414.27892244067385,242.93912410616616,7.36487319355889,9.198659270531207,0.7142555921813227,0.5191443588099662,0.8340555661946331,0.4273620727912301,0.7015714679068841,0.6378747819793036
429,2,0,0,0,39,28,31,40,167.88170492012333,84.13195535127984,10.703812220090633,13.540972914986648,0.6556050331982153,0.403631729637424,0.7070988855151785,0.5461887520476532,0.4343561736820667,0.49931744937682326
515,2,0,0,2,51,24,45,40,495.0403427172157,330.77530420893845,4.531675531806239,23.046459277044416,0.5413836185253407,0.24853746328095758,0.4164108305966949,0.27374318670276754,0.25800305748134245,0.8266050210604655
710,2,0,0,2,45,33,13,19,536.5430182944777,384.15005884860557,2.4375013403707793,34.20738226721156,0.7347546318819699,0.64541648317074,0.5082514821037152,0.28939426335120333,0.07896432135688708,0.5244039026161642
700,2,0,0,0,40,30,31,30,206.87431069687048,132.72827625519523,0.0,32.4897676767612,0.8024615409970262,0.31332168507563046,0.3233647144514638,0.705512904869503,0.5194122039199698,0.38020598146931694
317,2,0,0,1,22,32,45,57,369.86477144008995,251.81056465222753,6.9583182330887245,24.423847409252865,0.8027616363499523,0.32196575694868124,0.919400950570551,0.6508302599338447,0.6817428916860285,0.39343940911930714
433,2,0,0,3,32,0,6,19,0.0,212.30322504595782,9.80721450680678,14.87883590832771,0.09923880112875189,0.41791478083094036,0.3298863687657525,0.3642301125989472,0.3461796155817046,0.6629612352186445
681,2,0,0,0,34,14,1,9,197.95537337852525,140.3526198833986,15.288430642552056,9.006632266226475,0.17748811375372775,0.6337673187451041,0.41215677359361413,0.8387321271861725,0.691998819689771,0.31335863347453496
451,2,0,0,1,57,22,7,2,346.94357275056944,171.56879213535646,14.867842441746095,23.915508318276775,0.32903454351323347,0.7585544738325002,0.5638234141664634,0.6200125271669152,0.5898371403729086,0.6288344002549933
285,2,0,0,2,45,24,6,12,522.9842945743027,304.76647187938585,9.80721450680678,12.385736680997772,0.6485133130415347,0.06743409777199738,0.6428186267549905,0.6660839501334933,0.5833477128000891,0.44847495221090516
328,2,0,0,0,41,13,6,6,172.73264204966839,111.34177178808743,9.167085204327785,16.361428075210476,0.3246058597097137,0.5833301380432214,0.3168427703358264,0.7476578000824334,0.2450615095538688,0.2771971065772941
889,2,0,0,1,59,17,31,18,379.6778369279866,223.937008412386,16.09862136217898,23.829858325642217,0.21338643393867712,0.5666244476490934,0.5681713769102217,0.5919159303582949,0.7323019446999464,0.5863214734399823
294,2,0,0,0,45,10,18,19,279.60667053795135,173.02485289846976,0.0,11.134221585081049,0.155074827504247,0.4285270983627417,0.12537923102171905,0.4403809401358157,0.2176999324711671,0.5536421810950182
639,2,0,0,2,58,20,8,18,479.5578396968538,293.69893516443636,0.0,22.69068382673223,0.5095750295952338,0.5134893902800565,0.3809903349622272,0.618656208382497,0.49549414098395905,0.5041647851754536
409,2,0,0,2,44,24,3,5,533.3802637697141,342.07976872692547,0.0,28.782952173554715,0.4703746251555201,0.43359961354067805,0.5785383679948022,0.7859791482193335,0.7494075937789055,0.3899571745670303
454,2,0,0,3,53,0,37,46,0.0,253.1591633967064,0.0,23.829858325642217,0.2830813714655165,0.3198823451138858,0.3805528845650575,0.5208471834856462,0.5392780873589907,0.43595233593431815
856,2,0,0,3,57,0,13,26,0.0,204.54319762664585,10.988159201726715,9.006632266226475,0.17478622020481588,0.5040228146558164,0.26918576870693267,0.7021206365305639,0.35338963015931857,0.2500347407181966
487,2,0,0,2,57,31,11,21,493.6839066375685,260.7803781398958,8.126558498997658,28.855446952253388,0.8419620407896661,0.40185553368805965,0.8427124134876907,0.5998169321770527,0.8744810699609172,0.46307348110724883
32,2,0,0,1,36,33,44,32,342.55373841197377,231.67018474701152,7.561313754855983,34.20738226721156,0.795319437413911,0.8398972083648709,0.9575655721078552,0.39878435836075216,0.7661156421373023,0.6789248653613416
517,2,0,0,0,23,18,2,1,284.994724122563,194.74227330591856,6.309033268607171,19.64553587112146,0.40984867681933,0.20789009635968697,0.5352293291096666,0.7123453878588437,0.5734147710805787,0.4206017749784046
2,2,0,0,3,25,0,46,53,0.0,280.7853018171454,10.412561874574001,12.682678059380022,0.5438591985842758,0.3760224950355079,0.3073503902442367,0.4500747349574713,0.27851491348882745,0.6664434697709213
288,2,0,0,2,45,27,26,39,478.5174222630645,292.2980245920642,7.561313754855983,13.259997165407924,0.7613857472042298,0.1232350203278032,0.7758598011529124,0.40730335076728896,0.7114671024082293,0.8544369776067993
302,2,0,0,2,39,33,43,36,487.1624143948358,302.8014198296796,9.491866900614143,29.853851577992618,0.8644141842348979,0.5758669620835619,0.6140918475644062,0.7493104172113255,0.5836706990843212,0.34052099933363245
768,2,0,0,3,52,0,41,49,0.0,339.38252141869754,15.288430642552056,12.385736680997772,0.5479877870348694,0.5426027589517358,0.7333865848676575,0.7579356932035641,0.7056609546220393,0.2694806054131705
188,2,0,0,3,54,0,40,28,0.0,270.37997435543224,7.753578371758309,21.592737030411264,0.7131678498283184,0.4597238788692165,0.7082391745770928,0.7600195890695474,0.397459255600417,0.2625573569947836
562,2,0,0,1,32,15,18,5,430.24301021525116,268.2628018979631,0.0,14.08886116352168,0.36001662824751113,0.47405493075256244,0.3456086277208694,0.4357832800015381,0.4446121016858092,0.4192366737320511
556,2,0,0,1,47,19,44,35,334.8563807852439,172.12378048404995,10.412561874574001,10.803140994899303,0.5222335593348731,0.2215586827208445,0.41711366926143956,0.38976499882781085,0.2751087065603017,0.6302407221875136
226,2,0,0,1,27,11,32,21,342.24917251005706,210.95860073830863,3.5886540194337884,7.7793514822650875,0.17730065745950202,0.6002790544235066,0.15006280373192737,0.4739537011493584,0.16337437902632618,0.6212003404632034
816,2,0,0,1,33,8,14,4,304.8928224267201,202.32959777799672,12.571974268506512,8.20412815558002,0.03698606253795389,0.14672543194995818,0.38490084730881574,0.4927505866770259,0.4377623806105924,0.535520196960231
899,2,0,0,2,30,26,28,29,544.7077184694591,381.9054646155475,10.264188813456036,19.23571356432909,0.6375815735565034,0.40484463703120055,0.6818187810908265,0.5391662542995403,0.3902865482409682,0.48679483310023625
128,2,0,0,0,59,20,32,36,247.04242774934406,137.93660153405267,5.087706203876451,22.69068382673223,0.49342695930660435,0.6248991856822819,0.3401206657165456,0.5491869368458895,0.3495858225102303,0.6991639828020522
537,2,0,0,0,51,27,35,27,278.87869289192605,134.71508222509354,9.80721450680678,0.0,0.5654848378336782,0.5304863073501712,0.42128985967695165,0.5812100614081575,0.5935663335856664,0.5570831949611282
20,2,0,0,0,47,23,20,17,100.52192745573885,51.46852383297464,5.087706203876451,0.0,0.6230476544637813,0.5865784565819638,0.6656717627498119,0.2746216907734124,0.376947399592932,0.42271890828432795
796,2,0,0,1,47,23,27,36,431.98213633107747,233.10386581577265,10.412561874574001,22.51095075020686,0.6257106908169421,0.7475517526581115,0.6550003052031977,0.29099373868724454,0.28532732734587896,0.7388489649377366
866,2,0,0,1,59,23,12,4,297.72204375141087,188.55362746685418,5.844601982695124,26.37029361674966,0.39940448898145053,0.5874329718135384,0.3519587995082606,0.6131800441775745,0.5023438620591758,0.3878812619472737
622,2,0,0,0,41,15,12,10,272.37335221747844,137.1663809566919,11.935229548988502,11.929011634785653,0.2638186732163485,0.3177477570023195,0.36801191210859785,0.34083226402891775,0.5392407801408255,0.6246413543293133
765,2,0,0,2,41,20,36,38,474.60629172250316,334.6229884771631,0.0,26.054833076794107,0.5460735404860356,0.46363466293014727,0.5456353983887059,0.677760552716819,0.41416730395881374,0.5515250477890948
0,2,0,0,2,35,27,31,28,491.7809807200208,278.96449278764817,6.9583182330887245,30.68647408422459,0.7632611365573123,0.233431908336252,0.7008816976629235,0.6770362785433383,0.6680807567537602,0.4373174371806716
659,2,0,0,1,56,26,31,41,391.46966265228417,241.85657791991935,0.0,19.23571356432909,0.4572285437687287,0.6833979849052417,0.5389807601392811,0.7107990543156533,0.31613241857527163,0.3099176196084249
172,2,0,0,2,22,32,4,6,529.5617676247355,273.20674192656315,5.087706203876451,14.619494071415362,0.8084266616049511,0.6213276289871673,0.3834687827961399,0.3941726442033162,0.38716602037850933,0.531327151034551
181,2,0,0,2,48,19,22,28,468.90454975013637,282.864914196818,0.0,22.056021294097043,0.18139038871434449,0.7980881103265949,0.2638695790308549,0.5959826339859484,0.32943426000514264,0.5626825628193285
471,2,0,0,0,28,16,35,40,184.39896129403851,127.326082859726,0.0,16.597548481595215,0.23343677918792333,0.6195354438283588,0.540412824651957,0.8093769967893629,0.5936036408038317,0.36839417656613305
62,2,0,0,3,38,0,24,13,0.0,286.4038926864157,9.80721450680678,12.8290188923847,0.4827330595422332,0.1330248341084153,0.5454636260604597,0.8973022121057859,0.6004160546608831,0.44079967173294843
898,2,0,0,1,51,9,8,19,302.87894903005406,210.3193714805791,0.0,11.929011634785653,0.09833851506997321,0.3919825652117881,0.6444224635959125,0.5451202332182361,0.7828983049320295,0.5905145193656622
34,2,0,0,3,35,0,37,23,0.0,176.43357893107589,7.753578371758309,23.046459277044416,0.2750001246278716,0.8517544447708342,0.2595216162870967,0.6240792307945686,0.40086546252894273,0.29876010457819135
48,2,0,0,0,28,3,6,18,183.02608148298992,115.53414514864258,12.320874862812193,6.87183848741967,0.020537896896398178,0.24949115547913273,0.28005538576497957,0.33274124745138783,0.5525799287888616,0.6887172791452216
410,2,0,0,0,42,13,46,43,169.2015853785035,119.04309568557409,6.531264972643802,19.23571356432909,0.25284807653556596,0.6863870882483827,0.606296920253067,0.5685180817882656,0.5799041986533982,0.6009612230224927
196,2,0,0,2,23,28,18,21,510.2838195350946,290.76742767178166,13.533551892187603,13.540972914986648,0.7310038531758046,0.42502270715384244,0.714190974161773,0.6109592753456698,0.529307838421315,0.5967681770968127
321,2,0,0,1,48,13,9,17,411.2074728783557,210.9963400245016,7.753578371758309,8.612633670799344,0.19719950645429657,0.7092630350381788,0.22139607294425134,0.6474770793645981,0.2382117884786521,0.3934806298054739
13,2,0,0,1,53,13,4,10,304.2051811124701,212.97133464868804,10.703812220090633,12.973993869523692,0.12086444037815441,0.5723785931456038,0.3094852934216571,0.6646744895562243,0.42410024567832416,0.5793982250215954
109,2,0,0,0,23,17,19,14,272.1984224967831,163.29364068565476,0.0,0.0,0.4863352391499237,0.28870155381685525,0.45436460161129416,0.46988699752170504,0.5901601266571406,0.5208804473777205
650,2,0,0,0,21,28,1,6,191.86077084162613,105.20952625121927,6.531264972643802,17.06141214825932,0.627925032718702,0.835163920552751,0.4207197151459945,0.4742946428972104,0.5867539197286149,0.48467769979431286
400,2,0,0,1,60,21,15,25,413.0792180310162,263.1812342505127,6.531264972643802,23.310160492854305,0.3312488854149934,0.8461666417271395,0.31222941932449333,0.7575416096628612,0.6106719826646256,0.3607188960881762
4,2,0,0,1,46,21,8,13,317.72554353957713,211.67717697713846,6.080340756874181,0.0,0.5304130218445581,0.6171767945270208,0.2195265580344058,0.45109011199403753,0.22454965354638384,0.43735865786683836
145,2,0,0,0,20,21,33,30,161.20153116798946,106.3112274523589,8.831988161101583,17.06141214825932,0.5449857981330313,0.4042141829893975,0.5379734550125029,0.8052125079654806,0.5125997900629183,0.30780048630250156
682,2,0,0,2,30,21,1,9,500.22001142362404,313.08857860540525,9.167085204327785,21.404976577512144,0.4033067639420673,0.7517537633950291,0.5542922456817636,0.8502154121026417,0.5600756224325425,0.35652585016249627
343,2,0,0,1,53,25,34,40,379.63367658977484,252.91513762637044,11.127889673618013,0.0,0.4572285437687287,0.6833979849052417,0.5375747930084432,0.1796175330079412,0.4134840241721844,0.9561219719386356
432,2,0,0,1,47,23,7,7,391.36432802802045,221.65839506912351,5.601137786683279,0.0,0.5339025623935483,0.7976977066840075,0.4324251548039221,0.5291813566147993,0.43431886646390144,0.6880064677718185
630,2,0,0,0,20,20,30,29,307.738995706302,156.05181820783824,11.127889673618013,0.0,0.2528869337313171,0.6551582962615226,0.29534048412427544,0.6056232870147532,0.4852755201983818,0.39555654242523053
699,2,0,0,2,44,27,44,32,517.2225788994654,369.60403126677767,0.0,30.68647408422459,0.5778432722203914,0.22991152791790848,0.37925351418616915,0.4313756346260327,0.31921563921956536,0.4540743200691054
94,2,0,0,1,58,12,29,41,341.5466216448954,184.49421655038392,8.831988161101583,14.08886116352168,0.20659480913492279,0.23907088765671758,0.3211907330795847,0.7195612032738131,0.5262619249951865,0.2639224582411371
415,2,0,0,0,53,26,8,12,281.9053599300199,150.2400838938416,5.087706203876451,21.779083417727602,0.5079608783993264,0.4431653661315186,0.47979009118070576,0.39083351765722796,0.376947399592932,0.42271890828432795
775,2,0,0,0,38,22,47,34,258.54660596265194,174.7065028059421,11.537934335225314,17.5147489310669,0.4339887533234187,0.45861014844204057,0.5098165305515271,0.6962164964966345,0.5498196944288001,0.43660662580726844
